exception_type,iteration,message,multiplier,reason,rms,roughness,step_scale
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,15811.388300841898,step_cut_discarded,9.122677986662403,1.6573188686056628,0.0078125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,50000.00000000001,step_cut_discarded,10.109092168593323,0.005234372958886676,1.0
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,50000.00000000001,step_cut_discarded,9.321693084600314,0.429323470772978,0.5
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,50000.00000000001,step_cut_discarded,9.182855659144947,0.9524723094408041,0.25
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,50000.00000000001,step_cut_discarded,9.144296489366324,1.291822801214913,0.125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,50000.00000000001,step_cut_discarded,9.131091915658716,1.4809420652120138,0.0625
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,50000.00000000001,step_cut_discarded,9.125934682030827,1.5803627017380786,0.03125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,50000.00000000001,step_cut_discarded,9.123715029988807,1.6312882711329877,0.015625
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,50000.00000000001,step_cut_discarded,9.122695045114938,1.6570548686134126,0.0078125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,158113.88300841898,step_cut_discarded,10.265540300949487,0.0021673922458986077,1.0
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,158113.88300841898,step_cut_discarded,9.361044973911127,0.42471781461289493,0.5
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,158113.88300841898,step_cut_discarded,9.193234726943313,0.9494014399098653,0.25
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,158113.88300841898,step_cut_discarded,9.147209600068761,1.290095356086719,0.125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,158113.88300841898,step_cut_discarded,9.131988477488134,1.4800303400572365,0.0625
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,158113.88300841898,step_cut_discarded,9.126244310295434,1.5798948385130187,0.03125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,158113.88300841898,step_cut_discarded,9.1238353616593,1.631051339358541,0.015625
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,158113.88300841898,step_cut_discarded,9.122746613683606,1.6569356526857093,0.0078125
,4,A different valid candidate better satisfied the Occam selection policy.,0.15811388300841897,not_selected,9.12006420738741,3.781313179267896,0.0625
,4,A different valid candidate better satisfied the Occam selection policy.,0.5,not_selected,9.11954408918767,3.504382360403645,0.0625
,4,A different valid candidate better satisfied the Occam selection policy.,1.5811388300841898,not_selected,9.112474082611152,3.2400706556431405,0.0625
,4,A different valid candidate better satisfied the Occam selection policy.,5.0,not_selected,9.094499019594313,2.8165257752419115,0.0625
,4,A different valid candidate better satisfied the Occam selection policy.,15.811388300841898,not_selected,9.089630604311388,3.1007257551400227,0.125
,4,A different valid candidate better satisfied the Occam selection policy.,158.11388300841898,not_selected,9.11564133710315,1.293529228918927,0.5
,4,A different valid candidate better satisfied the Occam selection policy.,500.00000000000006,not_selected,9.121959016861965,1.673677699153874,0.00390625
,4,A different valid candidate better satisfied the Occam selection policy.,1581.1388300841897,not_selected,9.122117129056738,1.671379725853926,0.00390625
,4,A different valid candidate better satisfied the Occam selection policy.,5000.0,not_selected,9.122181591306504,1.6704878953118625,0.00390625
,4,A different valid candidate better satisfied the Occam selection policy.,15811.388300841898,not_selected,9.122199948265857,1.670146581431199,0.00390625
,4,A different valid candidate better satisfied the Occam selection policy.,50000.00000000001,not_selected,9.122207548234433,1.670014120549367,0.00390625
,4,A different valid candidate better satisfied the Occam selection policy.,158113.88300841898,not_selected,9.122231186167676,1.6699543250753959,0.00390625
,5,Another step cut from the same linear candidate had a lower nonlinear RMS.,0.05000000000000001,step_cut_discarded,51.94703489267576,282.5228430572866,1.0
,5,Another step cut from the same linear candidate had a lower nonlinear RMS.,0.05000000000000001,step_cut_discarded,24.84123041762086,79.85089169355402,0.5
,5,Another step cut from the same linear candidate had a lower nonlinear RMS.,0.05000000000000001,step_cut_discarded,12.623294793595251,25.85003763578246,0.25
,5,Another step cut from the same linear candidate had a lower nonlinear RMS.,0.05000000000000001,step_cut_discarded,9.502360486711176,10.683391012920326,0.125
